1880,Katharine,F
1880,Katherine,F
1880,Katherine,M
1880,Katheryn,F
1880,Kathleen,F
1880,Kathrine,F
1880,Kathryn,F
1880,Kathryne,F
1881,Katharine,F
1881,Katharyn,F
1881,Katherine,F
1881,Katheryn,F
1881,Kathleen,F
1881,Kathrine,F
1881,Kathryn,F
1881,Kathryne,F
1882,Katharine,F
1882,Katherine,F
1882,Katheryn,F
1882,Kathleen,F
1882,Kathrine,F
1882,Kathryn,F
1882,Kathryne,F
1882,Kathyrn,F
1883,Katharine,F
1883,Katherine,F
1883,Katheryn,F
1883,Kathleen,F
1883,Kathrine,F
1883,Kathryn,F
1883,Kathryne,F
1884,Katharine,F
1884,Katherine,F
1884,Kathern,F
1884,Katheryn,F
1884,Kathleen,F
1884,Kathrine,F
1884,Kathryn,F
1884,Kathryne,F
1885,Katharine,F
1885,Katharyn,F
1885,Katherine,F
1885,Kathern,F
1885,Katheryn,F
1885,Kathleen,F
1885,Kathrine,F
1885,Kathryn,F
1885,Kathryne,F
1886,Katharine,F
1886,Katherine,F
1886,Kathern,F
1886,Katheryn,F
1886,Kathleen,F
1886,Kathrina,F
1886,Kathrine,F
1886,Kathryn,F
1886,Kathryne,F
1887,Katharine,F
1887,Katharyn,F
1887,Katherine,F
1887,Katheryn,F
1887,Kathleen,F
1887,Kathrine,F
1887,Kathryn,F
1887,Kathryne,F
1888,Katharine,F
1888,Katharyn,F
1888,Katherine,F
1888,Katheryn,F
1888,Kathleen,F
1888,Kathrine,F
1888,Kathryn,F
1888,Kathryne,F
1889,Katharine,F
1889,Katharyn,F
1889,Katherina,F
1889,Katherine,F
1889,Katheryn,F
1889,Kathleen,F
1889,Kathrine,F
1889,Kathryn,F
1889,Kathryne,F
1890,Katharine,F
1890,Katharyn,F
1890,Katherina,F
1890,Katherine,F
1890,Kathern,F
1890,Katheryn,F
1890,Kathleen,F
1890,Kathrine,F
1890,Kathryn,F
1890,Kathryne,F
1891,Katharine,F
1891,Katharyn,F
1891,Katherina,F
1891,Katherine,F
1891,Katherine,M
1891,Katheryn,F
1891,Katheryne,F
1891,Kathleen,F
1891,Kathrine,F
1891,Kathryn,F
1891,Kathryne,F
1892,Katharine,F
1892,Katherin,F
1892,Katherina,F
1892,Katherine,F
1892,Katheryn,F
1892,Kathleen,F
1892,Kathrine,F
1892,Kathryn,F
1892,Kathryne,F
1893,Katharine,F
1893,Katharyn,F
1893,Katherina,F
1893,Katherine,F
1893,Kathern,F
1893,Katheryn,F
1893,Kathleen,F
1893,Kathrina,F
1893,Kathrine,F
1893,Kathryn,F
1893,Kathryne,F
1894,Katharine,F
1894,Katharyn,F
1894,Katherine,F
1894,Kathern,F
1894,Katheryn,F
1894,Kathleen,F
1894,Kathrine,F
1894,Kathryn,F
1894,Kathryne,F
1895,Katharine,F
1895,Katherin,F
1895,Katherina,F
1895,Katherine,F
1895,Katheryn,F
1895,Kathleen,F
1895,Kathrine,F
1895,Kathryn,F
1895,Kathryne,F
1896,Catheryn,F
1896,Katharine,F
1896,Katharyn,F
1896,Katherina,F
1896,Katherine,F
1896,Katheryn,F
1896,Kathleen,F
1896,Kathrine,F
1896,Kathryn,F
1896,Kathryne,F
1897,Katharine,F
1897,Katherina,F
1897,Katherine,F
1897,Katheryn,F
1897,Kathleen,F
1897,Kathlyn,F
1897,Kathrine,F
1897,Kathryn,F
1897,Kathryne,F
1898,Katharine,F
1898,Katharyn,F
1898,Katherine,F
1898,Katheryn,F
1898,Kathleen,F
1898,Kathlyn,F
1898,Kathrine,F
1898,Kathryn,F
1898,Kathryn,M
1898,Kathryne,F
1899,Katharine,F
1899,Katherina,F
1899,Katherine,F
1899,Kathern,F
1899,Katheryn,F
1899,Kathleen,F
1899,Kathlyn,F
1899,Kathrine,F
1899,Kathryn,F
1899,Kathryne,F
1900,Katharine,F
1900,Katharyn,F
1900,Katherine,F
1900,Kathern,F
1900,Katheryn,F
1900,Katheryne,F
1900,Kathleen,F
1900,Kathlyn,F
1900,Kathrine,F
1900,Kathryn,F
1900,Kathryne,F
1901,Catheryn,F
1901,Katharine,F
1901,Katherene,F
1901,Katherina,F
1901,Katherine,F
1901,Kathern,F
1901,Katheryn,F
1901,Kathleen,F
1901,Kathlyn,F
1901,Kathrine,F
1901,Kathryn,F
1901,Kathryne,F
1902,Katharine,F
1902,Katherine,F
1902,Katherine,M
1902,Kathern,F
1902,Katheryn,F
1902,Katheryne,F
1902,Kathleen,F
1902,Kathlyn,F
1902,Kathrine,F
1902,Kathryn,F
1902,Kathryne,F
1902,Kathyrn,F
1903,Katharine,F
1903,Katherine,F
1903,Katherine,M
1903,Kathern,F
1903,Katheryn,F
1903,Katheryne,F
1903,Kathleen,F
1903,Kathlyn,F
1903,Kathrine,F
1903,Kathryn,F
1903,Kathryne,F
1903,Kathyrn,F
1904,Catheryn,F
1904,Katharine,F
1904,Katharyn,F
1904,Katherine,F
1904,Katherine,M
1904,Kathern,F
1904,Katheryn,F
1904,Kathleen,F
1904,Kathlyn,F
1904,Kathrine,F
1904,Kathryn,F
1904,Kathryne,F
1904,Kathyrn,F
1905,Katharine,F
1905,Katharyn,F
1905,Katherine,F
1905,Kathern,F
1905,Katheryn,F
1905,Kathleen,F
1905,Kathlyn,F
1905,Kathrine,F
1905,Kathryn,F
1905,Kathryne,F
1905,Kathyrn,F
1906,Katharine,F
1906,Katharyn,F
1906,Katherine,F
1906,Katheryn,F
1906,Katheryne,F
1906,Kathleen,F
1906,Kathrine,F
1906,Kathryn,F
1906,Kathryne,F
1907,Catheryn,F
1907,Cathryne,F
1907,Katharine,F
1907,Katharyn,F
1907,Katherine,F
1907,Katherine,M
1907,Kathern,F
1907,Katheryn,F
1907,Kathleen,F
1907,Kathlyn,F
1907,Kathrine,F
1907,Kathryn,F
1907,Kathryne,F
1908,Katharine,F
1908,Katherine,F
1908,Kathern,F
1908,Katheryn,F
1908,Katheryne,F
1908,Kathleen,F
1908,Kathlyn,F
1908,Kathrine,F
1908,Kathryn,F
1908,Kathryne,F
1908,Kathyrn,F
1909,Katharine,F
1909,Katharyn,F
1909,Katheleen,F
1909,Katherin,F
1909,Katherine,F
1909,Katherine,M
1909,Kathern,F
1909,Katheryn,F
1909,Katheryne,F
1909,Kathleen,F
1909,Kathlyn,F
1909,Kathrine,F
1909,Kathryn,F
1909,Kathryne,F
1909,Kathyrn,F
1910,Cathryne,F
1910,Katharine,F
1910,Katharyn,F
1910,Katherine,F
1910,Kathern,F
1910,Katheryn,F
1910,Katheryne,F
1910,Kathleen,F
1910,Kathrine,F
1910,Kathryn,F
1910,Kathryne,F
1910,Kathy,F
1910,Kathyrn,F
1911,Catheryn,F
1911,Cathryne,F
1911,Katharine,F
1911,Katharyn,F
1911,Katherina,F
1911,Katherine,F
1911,Katherine,M
1911,Kathern,F
1911,Katheryn,F
1911,Katheryne,F
1911,Kathleen,F
1911,Kathlyn,F
1911,Kathrine,F
1911,Kathryn,F
1911,Kathryne,F
1911,Kathyrn,F
1912,Catheryn,F
1912,Catheryne,F
1912,Katharine,F
1912,Katharyn,F
1912,Katherine,F
1912,Kathern,F
1912,Katheryn,F
1912,Katheryne,F
1912,Kathleen,F
1912,Kathlyn,F
1912,Kathreen,F
1912,Kathrine,F
1912,Kathryn,F
1912,Kathryne,F
1913,Catheryn,F
1913,Catheryne,F
1913,Cathryne,F
1913,Katharine,F
1913,Katharyn,F
1913,Katheleen,F
1913,Katherine,F
1913,Katherine,M
1913,Kathern,F
1913,Katheryn,F
1913,Katheryne,F
1913,Kathleen,F
1913,Kathlene,F
1913,Kathlyn,F
1913,Kathrine,F
1913,Kathryn,F
1913,Kathryn,M
1913,Kathryne,F
1913,Kathyrn,F
1914,Catheryn,F
1914,Cathryne,F
1914,Kathalene,F
1914,Katharine,F
1914,Katharyn,F
1914,Katheleen,F
1914,Kathelene,F
1914,Katherene,F
1914,Katherin,F
1914,Katherina,F
1914,Katherine,F
1914,Katherine,M
1914,Kathern,F
1914,Katheryn,F
1914,Katheryne,F
1914,Kathleen,F
1914,Kathlene,F
1914,Kathlyn,F
1914,Kathlyne,F
1914,Kathrin,F
1914,Kathrine,F
1914,Kathryn,F
1914,Kathryne,F
1914,Kathy,F
1914,Kathyrn,F
1915,Catheryn,F
1915,Cathryne,F
1915,Kathalene,F
1915,Katharine,F
1915,Katharyn,F
1915,Katharyne,F
1915,Katheleen,F
1915,Katherene,F
1915,Katherin,F
1915,Katherina,F
1915,Katherine,F
1915,Katherine,M
1915,Kathern,F
1915,Katheryn,F
1915,Katheryne,F
1915,Kathleen,F
1915,Kathleen,M
1915,Kathleene,F
1915,Kathlene,F
1915,Kathline,F
1915,Kathlyn,F
1915,Kathlyne,F
1915,Kathren,F
1915,Kathrin,F
1915,Kathrine,F
1915,Kathryn,F
1915,Kathryn,M
1915,Kathryne,F
1915,Kathy,F
1915,Kathyrn,F
1915,Katrine,F
1916,Catheryn,F
1916,Catheryne,F
1916,Cathryne,F
1916,Kathalyn,F
1916,Katharine,F
1916,Katharyn,F
1916,Katheleen,F
1916,Katherene,F
1916,Katherin,F
1916,Katherine,F
1916,Katherine,M
1916,Kathern,F
1916,Katherne,F
1916,Katheryn,F
1916,Katheryne,F
1916,Kathleen,F
1916,Kathleen,M
1916,Kathlene,F
1916,Kathlyn,F
1916,Kathren,F
1916,Kathrene,F
1916,Kathrin,F
1916,Kathrine,F
1916,Kathryn,F
1916,Kathryne,F
1916,Kathy,F
1916,Kathyrn,F
1917,Catheryn,F
1917,Catheryne,F
1917,Cathryne,F
1917,Katharine,F
1917,Katharyn,F
1917,Katheleen,F
1917,Katheren,F
1917,Katherene,F
1917,Katherin,F
1917,Katherina,F
1917,Katherine,F
1917,Katherine,M
1917,Katherleen,F
1917,Katherlene,F
1917,Kathern,F
1917,Katheryn,F
1917,Katheryne,F
1917,Kathleen,F
1917,Kathlene,F
1917,Kathlyn,F
1917,Kathreen,F
1917,Kathrine,F
1917,Kathryn,F
1917,Kathryn,M
1917,Kathryne,F
1917,Kathy,F
1917,Kathyrn,F
1917,Katrine,F
1918,Catheryn,F
1918,Catheryne,F
1918,Cathryne,F
1918,Katharine,F
1918,Katharyn,F
1918,Katheleen,F
1918,Katherene,F
1918,Katherin,F
1918,Katherina,F
1918,Katherine,F
1918,Katherine,M
1918,Katherleen,F
1918,Kathern,F
1918,Katheryn,F
1918,Katheryne,F
1918,Kathie,F
1918,Kathleen,F
1918,Kathleene,F
1918,Kathlene,F
1918,Kathlyn,F
1918,Kathren,F
1918,Kathrin,F
1918,Kathrine,F
1918,Kathryn,F
1918,Kathryn,M
1918,Kathryne,F
1918,Kathy,F
1918,Kathyrn,F
1918,Katrine,F
1919,Atherine,F
1919,Catheryn,F
1919,Cathryne,F
1919,Katharine,F
1919,Katharyn,F
1919,Katharyne,F
1919,Katheleen,F
1919,Katheren,F
1919,Katherene,F
1919,Katheriene,F
1919,Katherin,F
1919,Katherina,F
1919,Katherine,F
1919,Katherine,M
1919,Katherleen,F
1919,Kathern,F
1919,Katheryn,F
1919,Katheryne,F
1919,Kathlean,F
1919,Kathleen,F
1919,Kathleene,F
1919,Kathlene,F
1919,Kathlyn,F
1919,Kathreen,F
1919,Kathrene,F
1919,Kathrine,F
1919,Kathryn,F
1919,Kathryn,M
1919,Kathryne,F
1919,Kathy,F
1919,Kathyrn,F
1919,Katrine,F
1920,Catheryn,F
1920,Catheryne,F
1920,Cathryne,F
1920,Katharine,F
1920,Katharyn,F
1920,Katheleen,F
1920,Katherene,F
1920,Katherin,F
1920,Katherina,F
1920,Katherine,F
1920,Katherine,M
1920,Katherleen,F
1920,Kathern,F
1920,Katheryn,F
1920,Katheryne,F
1920,Kathleen,F
1920,Kathleene,F
1920,Kathlene,F
1920,Kathlyn,F
1920,Kathlyne,F
1920,Kathreen,F
1920,Kathren,F
1920,Kathrene,F
1920,Kathrine,F
1920,Kathryn,F
1920,Kathryn,M
1920,Kathryne,F
1920,Kathy,F
1920,Kathyrn,F
1920,Katrine,F
1921,Catherne,F
1921,Catheryn,F
1921,Catheryne,F
1921,Cathryne,F
1921,Katha,F
1921,Katharine,F
1921,Katharyn,F
1921,Katheleen,F
1921,Kathelene,F
1921,Katherene,F
1921,Katherin,F
1921,Katherine,F
1921,Katherine,M
1921,Kathern,F
1921,Katheryn,F
1921,Katheryne,F
1921,Kathleen,F
1921,Kathleen,M
1921,Kathleene,F
1921,Kathlene,F
1921,Kathlyn,F
1921,Kathreen,F
1921,Kathren,F
1921,Kathrine,F
1921,Kathryn,F
1921,Kathryn,M
1921,Kathryne,F
1921,Kathy,F
1921,Kathyrn,F
1922,Catheryn,F
1922,Cathryne,F
1922,Kathalene,F
1922,Kathaline,F
1922,Katharine,F
1922,Katharyn,F
1922,Katheleen,F
1922,Katherene,F
1922,Katherin,F
1922,Katherina,F
1922,Katherine,F
1922,Katherine,M
1922,Katherleen,F
1922,Kathern,F
1922,Katheryn,F
1922,Katheryne,F
1922,Kathleen,F
1922,Kathleene,F
1922,Kathlene,F
1922,Kathlyn,F
1922,Kathreen,F
1922,Kathren,F
1922,Kathrine,F
1922,Kathryn,F
1922,Kathryn,M
1922,Kathryne,F
1922,Kathy,F
1922,Kathyrn,F
1923,Catheryn,F
1923,Catheryne,F
1923,Cathryne,F
1923,Kathalene,F
1923,Katharine,F
1923,Katharyn,F
1923,Katheleen,F
1923,Kathelene,F
1923,Katherene,F
1923,Katherin,F
1923,Katherina,F
1923,Katherine,F
1923,Katherine,M
1923,Katherleen,F
1923,Katherlene,F
1923,Kathern,F
1923,Katheryn,F
1923,Katheryne,F
1923,Kathleen,F
1923,Kathleen,M
1923,Kathleene,F
1923,Kathlene,F
1923,Kathlyn,F
1923,Kathren,F
1923,Kathrene,F
1923,Kathrin,F
