1880,Nathan,M
1880,Jonathan,M
1880,Jonah,M
1881,Nathan,M
1881,Jonathan,M
1881,Johnathan,M
1881,Jonah,M
1882,Nathan,M
1882,Jonathan,M
1882,Jonah,M
1883,Nathan,M
1883,Jonathan,M
1883,Jonah,M
1884,Nathan,M
1884,Jonathan,M
1884,Jonah,M
1885,Nathan,M
1885,Jonathan,M
1885,Jonah,M
1886,Nathan,M
1886,Jonathan,M
1886,Johnathan,M
1887,Nathan,M
1887,Jonah,M
1887,Jonathan,M
1888,Nathan,M
1888,Jonathan,M
1888,Jonah,M
1889,Nathan,M
1889,Jonathan,M
1889,Jonah,M
1890,Nathan,M
1890,Jonathan,M
1890,Jonah,M
1891,Nathan,M
1891,Jonathan,M
1891,Jonah,M
1892,Johnetta,F
1892,Nathan,M
1892,Jonathan,M
1892,Jonah,M
1893,Nathan,M
1893,Jonathan,M
1893,Jonah,M
1894,Nathan,M
1894,Jonathan,M
1895,Nathan,M
1895,Jonathan,M
1895,Jonah,M
1896,Nathan,M
1896,Jonathan,M
1896,Jonah,M
1897,Nathan,M
1897,Jonathan,M
1897,Jonah,M
1898,Nathan,M
1898,Jonathan,M
1898,Jonah,M
1899,Nathan,M
1899,Jonathan,M
1899,Jonah,M
1900,Nathan,M
1900,Jonah,M
1900,Jonathan,M
1901,Nathan,M
1901,Jonathan,M
1902,Nathan,M
1902,Jonathan,M
1902,Jonah,M
1903,Nathan,M
1903,Jonathan,M
1903,Jonah,M
1904,Nathan,M
1904,Jonathan,M
1904,Jonah,M
1905,Nathan,M
1905,Jonathan,M
1905,Jonah,M
1906,Nathan,M
1906,Jonathan,M
1906,Jonah,M
1907,Nathan,M
1907,Jonathan,M
1907,Jonah,M
1908,Donata,F
1908,Johnetta,F
1908,Nathan,M
1908,Jonah,M
1908,Jonathan,M
1909,Johnetta,F
1909,Nathan,M
1909,Jonathan,M
1909,Jonah,M
1910,Nathan,M
1910,Jonathan,M
1910,Jonah,M
1910,Johan,M
1911,Nathan,M
1911,Jonathan,M
1911,Jonah,M
1912,Johnetta,F
1912,Nathan,M
1912,Jonathan,M
1912,Jonah,M
1912,Lathan,M
1912,Johann,M
1912,Jonathon,M
1913,Nathan,M
1913,Jonathan,M
1913,Jonah,M
1914,Johnetta,F
1914,Nathan,M
1914,Jonathan,M
1914,Jonah,M
1914,Johnston,M
1914,Johan,M
1914,Johnathan,M
1914,Lathan,M
1915,Johnetta,F
1915,Johana,F
1915,Nathan,F
1915,Donata,F
1915,Nathan,M
1915,Jonathan,M
1915,Jonah,M
1915,Johan,M
1915,Lathan,M
1915,Johann,M
1915,Johnathan,M
1915,Jonathon,M
1915,Johnston,M
1916,Donata,F
1916,Johana,F
1916,Johnetta,F
1916,Nathan,M
1916,Jonathan,M
1916,Jonah,M
1916,Johnathan,M
1916,Johan,M
1916,Johnston,M
1916,Jonathon,M
1916,Lathan,M
1917,Johnetta,F
1917,Nathan,F
1917,Donata,F
1917,Nathan,M
1917,Jonathan,M
1917,Jonah,M
1917,Johnathan,M
1917,Jonathon,M
1917,Johann,M
1918,Johnetta,F
1918,Donata,F
1918,Johann,F
1918,Nathan,M
1918,Jonathan,M
1918,Jonah,M
1918,Johan,M
1918,Lathan,M
1918,Johnathan,M
1918,Johann,M
1919,Johnetta,F
1919,Donata,F
1919,Johnna,F
1919,Nathan,M
1919,Jonathan,M
1919,Jonah,M
1919,Johan,M
1919,Johnathan,M
1919,Johnston,M
1919,Jonathon,M
1919,Lathan,M
1919,Johnathon,M
1920,Johnetta,F
1920,Donata,F
1920,Johann,F
1920,Johnna,F
1920,Nathan,M
1920,Jonathan,M
1920,Jonah,M
1920,Lathan,M
1920,Johan,M
1920,Johnathan,M
1920,Johnston,M
1920,Johann,M
1921,Johnetta,F
1921,Donata,F
