Year,Name,Gender
1955,Katherina,F
1955,Katheren,F
1955,Catheryne,F
1955,Kathee,F
1955,Katherene,F
1955,Katherine,M
1956,Katherine,F
1956,Katheryn,F
1956,Kathey,F
1956,Kathern,F
1956,Kathe,F
1956,Kathryne,F
1956,Katherin,F
1956,Katherina,F
1956,Katheryne,F
1956,Katherene,F
1956,Kathee,F
1956,Catheryne,F
1956,Katheran,F
1956,Katheren,F
1956,Katherine,M
1957,Katherine,F
1957,Katheryn,F
1957,Kathey,F
1957,Kathern,F
1957,Kathryne,F
1957,Kathe,F
1957,Katherin,F
1957,Katherina,F
1957,Kathee,F
1957,Katheryne,F
1957,Catheryne,F
1957,Katherene,F
1957,Katherine,M
1958,Katherine,F
1958,Katheryn,F
1958,Kathey,F
1958,Kathryne,F
1958,Kathern,F
1958,Kathe,F
1958,Katherin,F
1958,Katherene,F
1958,Katherina,F
1958,Kathee,F
1958,Katheryne,F
1958,Katheine,F
1958,Katheline,F
1958,Katheren,F
1958,Katherine,M
1959,Katherine,F
1959,Katheryn,F
1959,Kathey,F
1959,Kathern,F
1959,Kathe,F
1959,Kathryne,F
1959,Katheryne,F
1959,Katherin,F
1959,Kathee,F
1959,Katherina,F
1959,Katheline,F
1959,Katheren,F
1959,Katherine,M
1960,Katherine,F
1960,Katheryn,F
1960,Kathey,F
1960,Kathryne,F
1960,Kathern,F
1960,Kathe,F
1960,Katherin,F
1960,Katherina,F
1960,Katheryne,F
1960,Kathee,F
1960,Katherene,F
1960,Katherne,F
1960,Katherine,M
1961,Katherine,F
1961,Katheryn,F
1961,Kathey,F
1961,Kathern,F
1961,Kathryne,F
1961,Kathe,F
1961,Katherin,F
1961,Katherina,F
1961,Kathee,F
1961,Katheryne,F
1961,Katherene,F
1961,Catheryne,F
1961,Katherine,M
1962,Katherine,F
1962,Katheryn,F
1962,Kathey,F
1962,Kathern,F
1962,Kathryne,F
1962,Kathe,F
1962,Katherina,F
1962,Katherin,F
1962,Katheryne,F
1962,Katherene,F
1962,Kathee,F
1962,Katheine,F
1962,Katherine,M
1963,Katherine,F
1963,Katheryn,F
1963,Kathey,F
1963,Kathryne,F
1963,Kathern,F
1963,Katherin,F
1963,Katherina,F
1963,Kathe,F
1963,Katheryne,F
1963,Kathee,F
1963,Karyne,F
1963,Katherene,F
1963,Katherine,M
1964,Katherine,F
1964,Katheryn,F
1964,Kathryne,F
1964,Kathey,F
1964,Kathern,F
1964,Katherina,F
1964,Katherin,F
1964,Kathe,F
1964,Katheryne,F
1964,Kathee,F
1964,Katheren,F
1964,Katherine,M
1965,Katherine,F
1965,Katheryn,F
1965,Kathryne,F
1965,Kathern,F
1965,Kathey,F
1965,Katherina,F
1965,Katherin,F
1965,Kathe,F
1965,Katheryne,F
1965,Catheryne,F
1965,Katherene,F
1965,Katheren,F
1965,Katherine,M
1966,Katherine,F
1966,Katheryn,F
1966,Kathern,F
1966,Kathey,F
1966,Kathryne,F
1966,Kathe,F
1966,Katherina,F
1966,Katherin,F
1966,Katheryne,F
1966,Katherene,F
1966,Katherine,M
1967,Katherine,F
1967,Katheryn,F
1967,Kathryne,F
1967,Katherin,F
1967,Katherina,F
1967,Kathern,F
1967,Kathey,F
1967,Kathe,F
1967,Katheren,F
1967,Katheryne,F
1967,Katherine,M
1968,Katherine,F
1968,Katheryn,F
1968,Katherina,F
1968,Kathern,F
1968,Kathryne,F
1968,Katherin,F
1968,Kathey,F
1968,Kathe,F
1968,Katheryne,F
1968,Katheine,F
1968,Katherene,F
1968,Katherine,M
1969,Katherine,F
1969,Katheryn,F
1969,Kathryne,F
1969,Kathern,F
1969,Katherina,F
1969,Katherin,F
1969,Kathey,F
1969,Kathe,F
1969,Katheryne,F
1969,Katherine,M
1970,Katherine,F
1970,Katheryn,F
1970,Kathern,F
1970,Kathryne,F
1970,Kathey,F
1970,Katherin,F
1970,Katherina,F
1970,Kathe,F
1970,Katheryne,F
1970,Katherne,F
1970,Katherine,M
1971,Katherine,F
1971,Katheryn,F
1971,Kathryne,F
1971,Kathern,F
1971,Katherina,F
1971,Katherin,F
1971,Kathe,F
1971,Kathey,F
1971,Katheryne,F
1971,Katherene,F
1971,Kathlyne,F
1971,Katherine,M
1972,Katherine,F
1972,Katheryn,F
1972,Kathern,F
1972,Kathryne,F
1972,Katherin,F
1972,Katherina,F
1972,Kathey,F
1972,Catheryne,F
1972,Katheryne,F
1972,Katherine,M
1973,Katherine,F
1973,Katheryn,F
1973,Kathryne,F
1973,Katherin,F
1973,Katherina,F
1973,Kathern,F
1973,Katheryne,F
1973,Kathey,F
1973,Katherene,F
1973,Katherine,M
1974,Katherine,F
1974,Katheryn,F
1974,Kathryne,F
1974,Katherin,F
1974,Kathern,F
1974,Katherina,F
1974,Katheryne,F
1974,Kathe,F
1974,Katherine,M
1975,Katherine,F
1975,Katheryn,F
1975,Kathryne,F
1975,Kathern,F
1975,Katherin,F
1975,Katherina,F
1975,Kathe,F
1975,Katheryne,F
1975,Karyne,F
1975,Katherine,M
1976,Katherine,F
1976,Katheryn,F
1976,Kathryne,F
1976,Katherin,F
1976,Katherina,F
1976,Kathern,F
1976,Katheryne,F
1976,Katherene,F
1976,Kathey,F
1976,Katherine,M
1977,Katherine,F
1977,Katheryn,F
1977,Kathryne,F
1977,Katheryne,F
1977,Katherin,F
1977,Katherina,F
1977,Kathern,F
1977,Kathey,F
1977,Katherine,M
1978,Katherine,F
1978,Katheryn,F
1978,Kathryne,F
1978,Katherin,F
1978,Kathern,F
1978,Katherina,F
1978,Katheryne,F
1978,Katherine,M
1979,Katherine,F
1979,Katheryn,F
1979,Katherin,F
1979,Kathryne,F
1979,Kathern,F
1979,Katherina,F
1979,Katheryne,F
1979,Katherine,M
1980,Katherine,F
1980,Katheryn,F
1980,Kathryne,F
1980,Katherin,F
1980,Katherina,F
1980,Kathern,F
1980,Katheryne,F
1980,Catheryne,F
1980,Katheine,F
1980,Katherene,F
